Date_last_updated_AEDT,date,countryname,Confirmed,Deaths,Recovered
1/26/2021 19:15,2021-01-26,Ghana,62135,372.0,58150.0
1/26/2021 19:15,2021-01-26,Gibraltar,4024,69.0,3401.0
1/26/2021 19:15,2021-01-26,Greece,153226,5692.0,0.0
1/26/2021 19:15,2021-01-26,Greenland,30,0.0,30.0
1/26/2021 19:15,2021-01-26,Grenada,148,1.0,135.0
1/26/2021 19:15,2021-01-26,Guadeloupe,8980,154.0,2242.0
1/26/2021 19:15,2021-01-26,Guatemala,155459,5486.0,140308.0
1/26/2021 19:15,2021-01-26,Guinea,14379,82.0,13798.0
1/26/2021 19:15,2021-01-26,Guinea-Bissau,2532,45.0,2421.0
1/26/2021 19:15,2021-01-26,Guyana,7346,172.0,6455.0
1/26/2021 19:15,2021-01-26,Haiti,11286,243.0,8997.0
1/26/2021 19:15,2021-01-26,Honduras,141984,3462.0,60477.0
1/26/2021 19:15,2021-01-26,Hong Kong,10223,172.0,9101.0
1/26/2021 19:15,2021-01-26,Hungary,360877,12113.0,244681.0
1/26/2021 19:15,2021-01-26,Iceland,5992,29.0,5904.0
1/26/2021 19:15,2021-01-26,India,10689268,153724.0,10356888.0
1/26/2021 19:15,2021-01-26,Indonesia,1012350,28468.0,820356.0
1/26/2021 19:15,2021-01-26,Iran,1385706,57560.0,1177367.0
1/26/2021 19:15,2021-01-26,Iraq,615380,13010.0,584752.0
1/26/2021 19:15,2021-01-26,Ireland,189851,3066.0,23364.0
1/26/2021 19:15,2021-01-26,Isle of Man,432,25.0,364.0
1/26/2021 19:15,2021-01-26,Israel,613578,4512.0,534674.0
1/26/2021 19:15,2021-01-26,Italy,2485956,86422.0,1917117.0
1/26/2021 19:15,2021-01-26,Ivory Coast,27237,147.0,25196.0
1/26/2021 19:15,2021-01-26,Jamaica,15153,339.0,11911.0
1/26/2021 19:15,2021-01-26,Japan,368855,5171.0,302239.0
1/26/2021 19:15,2021-01-26,Jordan,322241,4248.0,310005.0
1/26/2021 19:15,2021-01-26,Kazakhstan,179720,2403.0,161758.0
1/26/2021 19:15,2021-01-26,Kenya,100193,1750.0,83625.0
1/26/2021 19:15,2021-01-26,Kuwait,162282,957.0,155303.0
1/26/2021 19:15,2021-01-26,Kyrgyzstan,84068,1402.0,80182.0
1/26/2021 19:15,2021-01-26,Laos,44,0.0,41.0
1/26/2021 19:15,2021-01-26,Latvia,61924,1126.0,49035.0
1/26/2021 19:15,2021-01-26,Lebanon,285754,2477.0,168749.0
1/26/2021 19:15,2021-01-26,Lesotho,8047,146.0,2398.0
1/26/2021 19:15,2021-01-26,Liberia,1932,84.0,1733.0
1/26/2021 19:15,2021-01-26,Libya,115299,1789.0,94287.0
1/26/2021 19:15,2021-01-26,Liechtenstein,2455,52.0,2322.0
1/26/2021 19:15,2021-01-26,Lithuania,177934,2688.0,121907.0
1/26/2021 19:15,2021-01-26,Luxembourg,49852,570.0,47147.0
1/26/2021 19:15,2021-01-26,MS Zaandam,9,2.0,7.0
1/26/2021 19:15,2021-01-26,Macau,47,0.0,46.0
1/26/2021 19:15,2021-01-26,Madagascar,18743,279.0,17930.0
1/26/2021 19:15,2021-01-26,Malawi,20830,540.0,7005.0
1/26/2021 19:15,2021-01-26,Malaysia,190434,700.0,149160.0
1/26/2021 19:15,2021-01-26,Maldives,15247,51.0,13916.0
1/26/2021 19:15,2021-01-26,Mali,8006,327.0,5731.0
1/26/2021 19:15,2021-01-26,Malta,16999,255.0,14104.0
1/26/2021 19:15,2021-01-26,Marshall Islands,4,0.0,4.0
1/26/2021 19:15,2021-01-26,Martinique,6327,44.0,98.0
1/26/2021 19:15,2021-01-26,Mauritania,16421,417.0,15305.0
1/26/2021 19:15,2021-01-26,Mauritius,568,10.0,525.0
1/26/2021 19:15,2021-01-26,Mayotte,7590,59.0,2964.0
1/26/2021 19:15,2021-01-26,Mexico,1771740,150273.0,1335876.0
1/26/2021 19:15,2021-01-26,Micronesia,1,0.0,0.0
1/26/2021 19:15,2021-01-26,Moldova,156972,3381.0,147380.0
1/26/2021 19:15,2021-01-26,Monaco,1399,9.0,1160.0
1/26/2021 19:15,2021-01-26,Mongolia,1656,2.0,1211.0
1/26/2021 19:15,2021-01-26,Montenegro,59262,777.0,50754.0
1/26/2021 19:15,2021-01-26,Montserrat,13,1.0,12.0
1/26/2021 19:15,2021-01-26,Morocco,467493,8187.0,444823.0
1/26/2021 19:15,2021-01-26,Mozambique,34055,363.0,21343.0
1/26/2021 19:15,2021-01-26,Myanmar,138368,3082.0,122781.0
1/26/2021 19:15,2021-01-26,Namibia,32957,328.0,30432.0
1/26/2021 19:15,2021-01-26,Nepal,270092,2017.0,264823.0
1/26/2021 19:15,2021-01-26,Netherlands,956867,13665.0,0.0
1/26/2021 19:15,2021-01-26,New Caledonia,44,0.0,43.0
1/26/2021 19:15,2021-01-26,New Zealand,2290,25.0,2200.0
1/26/2021 19:15,2021-01-26,Nicaragua,6204,168.0,4225.0
1/26/2021 19:15,2021-01-26,Niger,4374,151.0,3494.0
1/26/2021 19:15,2021-01-26,Nigeria,122996,1507.0,98359.0
1/26/2021 19:15,2021-01-26,North Macedonia,91161,2812.0,79621.0
1/26/2021 19:15,2021-01-26,Norway,61463,550.0,53299.0
1/26/2021 19:15,2021-01-26,Oman,133407,1524.0,126409.0
1/26/2021 19:15,2021-01-26,Pakistan,535914,11376.0,490126.0
1/26/2021 19:15,2021-01-26,Palestine,156393,1803.0,146279.0
1/26/2021 19:15,2021-01-26,Panama,312158,5098.0,261291.0
1/26/2021 19:15,2021-01-26,Papua New Guinea,850,9.0,812.0
